11507, 1

11508, 1

11509, 1

11510, 1

11511, 1

11512, 1

11513, 1

11514, 1

11515, 1

11516, 1

11517, 1

11518, 1

11519, 1

11520, 1

11521, 1

11522, 1

11523, 1

11524, 1

11525, 1

11526, 1

11527, 1

11528, 1

11529, 1

11530, 1

11531, 1

11532, 1

11533, 1

11534, 1

11535, 1

11536, 1

11537, 1

11538, 0

11539, 1

11540, 1

11541, 1

11542, 1

11543, 1

11544, 1

11545, 0

11546, 1

11547, 1

11548, 1

11549, 1

11550, 0

11551, 1

11552, 1

11553, 1

11554, 1

11555, 1

11556, 0

11557, 1

11558, 1

11559, 1

11560, 1

11561, 1

11562, 1

11563, 0

11564, 1

11565, 1

11566, 1

11567, 1

11568, 1

11569, 1

11570, 1

11571, 1

11572, 1

11573, 1

11574, 1

11575, 1

11576, 1

11577, 1

11578, 1

11579, 1

11580, 1

11581, 1

11582, 1

11583, 1

11584, 1

11585, 1

11586, 1

11587, 1

11588, 1

11589, 1

11590, 1

11591, 1

11592, 1

11593, 1

11594, 1

11595, 1

11596, 1

11597, 0

11598, 1

11599, 1

11600, 1

11601, 1

11602, 1

11603, 1

11604, 1

11605, 1

11606, 1

11607, 1

11608, 1

11609, 1

11610, 1

11611, 1

11612, 1

11613, 1

11614, 1

11615, 1

11616, 1

11617, 1

11618, 1

11619, 1

11620, 1

11621, 1

11622, 1

11623, 1

11624, 1

11625, 1

11626, 1

11627, 1

11628, 1

11629, 1

11630, 1

11631, 1

11632, 1

11633, 1

11634, 1

11635, 1

11636, 1

11637, 1

11638, 1

11639, 0

11640, 1

11641, 1

11642, 1

11643, 1

11644, 1

11645, 1

11646, 1

11647, 1

11648, 0

11649, 1

11650, 1

11651, 1

11652, 0

11653, 1

11654, 1

11655, 1

11656, 1

11657, 0

11658, 1

11659, 1

11660, 1

11661, 1

11662, 1

11663, 1

11664, 1

11665, 1

11666, 1

11667, 0

11668, 1

11669, 1

11670, 0

11671, 1

11672, 1

11673, 1

11674, 1

11675, 0

11676, 1

11677, 1

11678, 1

11679, 1

11680, 0

11681, 1

11682, 1

11683, 1

11684, 1

11685, 1

11686, 1

11687, 1

11688, 1

11689, 1

11690, 1

11691, 1

11692, 1

11693, 1

11694, 1

11695, 1

11696, 1

11697, 1

11698, 1

11699, 1

11700, 0

11701, 1

11702, 1

11703, 1

11704, 1

11705, 1

11706, 1

11707, 1

11708, 1

11709, 1

11710, 1

11711, 1

11712, 0

11713, 1

11714, 1

11715, 1

11716, 1

11717, 1

11718, 1

11719, 0

11720, 1

11721, 1

11722, 1

11723, 1

11724, 1

11725, 1

11726, 1

11727, 1

11728, 0

11729, 1

11730, 1

11731, 1

11732, 1

11733, 1

11734, 1

11735, 1

11736, 0

11737, 1

11738, 1

11739, 1

11740, 1

11741, 1

11742, 1

11743, 1

11744, 1

11745, 1

11746, 1

11747, 1

11748, 1

11749, 1

11750, 1

11751, 0

11752, 1

11753, 1

11754, 1

11755, 1

11756, 1

11757, 1

11758, 1

11759, 1

11760, 1

11761, 1

11762, 0

11763, 1

11764, 1

11765, 0

11766, 1

11767, 0

11768, 1

11769, 1

11770, 1

11771, 1

11772, 0

11773, 1

11774, 1

11775, 1

11776, 1

11777, 1

11778, 1

11779, 1

11780, 1

11781, 1

11782, 1

11783, 1

11784, 1

11785, 1

11786, 1

11787, 1

11788, 1

11789, 0

11790, 1

11791, 1

11792, 1

11793, 1

11794, 1

11795, 1

11796, 1

11797, 1

11798, 1

11799, 1

11800, 1

11801, 1

11802, 1

11803, 1

11804, 1

11805, 0

11806, 1

11807, 1

11808, 1

11809, 1

11810, 1

11811, 1

11812, 0

11813, 1

11814, 1

11815, 1

11816, 1

11817, 1

11818, 1

11819, 0

11820, 1

11821, 1

11822, 1

11823, 0

11824, 0

11825, 1

11826, 1

11827, 0

11828, 1

11829, 1

11830, 1

11831, 1

11832, 1

11833, 1

11834, 1

11835, 1

11836, 1

11837, 1

11838, 1

11839, 1

11840, 1

11841, 1

11842, 1

11843, 1

11844, 1

11845, 1

11846, 0

11847, 1

11848, 1

11849, 1

11850, 1

11851, 1

11852, 1

11853, 1

11854, 1

11855, 1

11856, 1

11857, 0

11858, 1

11859, 1

11860, 1

11861, 1

11862, 1

11863, 1

11864, 0

11865, 1

11866, 1

11867, 1

11868, 1

11869, 1

11870, 1

11871, 1

11872, 1

11873, 1

11874, 1

11875, 0

11876, 1

11877, 1

11878, 1

11879, 1

11880, 1

11881, 1

11882, 1

11883, 1

11884, 1

11885, 1

11886, 1

11887, 1

11888, 1

11889, 1

11890, 1

11891, 1

11892, 1

11893, 1

11894, 1

11895, 1

11896, 0

11897, 1

11898, 1

11899, 1

11900, 0

11901, 1

11902, 1

11903, 1

11904, 1

11905, 1

11906, 0

11907, 1

11908, 1

11909, 1

11910, 1

11911, 1

11912, 1

11913, 1
